prompt_id,prompt,continuation_text,token_idx,token_id,token_str,p_a,p_b,logp_a,logp_b,delta_logp,ratio_pA_over_pB,log10_ratio
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",26,1321, information,0.07793475936581173,0.021542690127315463,-2.5518832206726074,-3.8377187252044678,1.2858355045318604,3.6176892906700115,0.5584312642534707
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",27,11,",",0.2844616792126938,0.2785660032585351,-1.2571567296981812,-1.2781002521514893,0.020943522453308105,1.0211643771500967,0.009095656233088565
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",28,422, from,0.2325335407054139,0.21053342851562853,-1.4587208032608032,-1.5581108331680298,0.09939002990722656,1.10449700242331,0.04316454154490766
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",29,1321, information,0.021518137791860282,0.0046688220874694245,-3.8388590812683105,-5.366848468780518,1.527989387512207,4.608900786691457,0.663597359403281
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",30,546, about,0.312355946000252,0.3092499092206441,-1.163611888885498,-1.1736055612564087,0.009993672370910645,1.0100437758815697,0.00434019676463548
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",31,262, the,0.11803396173675464,0.17481587326053202,-2.1367828845977783,-1.744022011756897,-0.39276087284088135,0.6751901845940842,-0.17057387978229951
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",32,2858, environment,0.0733160423086497,0.043395669656839116,-2.612975835800171,-3.1373956203460693,0.5244197845458984,1.6894783025221773,0.2277526186291759
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",33,284, to,0.5263611313860145,0.6301403135929246,-0.6417677402496338,-0.4618127644062042,-0.17995497584342957,0.8353078195946813,-0.07815345299983444
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",34,262, the,0.12201241829768691,0.0764488328483374,-2.1036324501037598,-2.571133613586426,0.467501163482666,1.5960010604706105,0.20303317558387185
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",35,1321, information,0.015709927997173384,0.004796263332665132,-4.1534624099731445,-5.33991813659668,1.1864557266235352,3.2754515145530747,0.5152711750951143
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",36,287, in,0.05359709171939333,0.019174609064596577,-2.926260471343994,-3.9541683197021484,1.0279078483581543,2.7952117062117,0.44641470644699094
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",37,262, the,0.35304096058713025,0.19671761990705117,-1.0411711931228638,-1.6259859800338745,0.5848147869110107,1.7946585606004264,0.253981834890878
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",38,2057, food,0.013017418891343452,0.00043572275069160945,-4.341466903686523,-7.738504409790039,3.3970375061035156,29.875462942160578,1.475314643719141
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",39,6333, chain,0.13008508834865662,0.14196478951866762,-2.0395665168762207,-1.9521762132644653,-0.08739030361175537,0.9163193830647081,-0.03795312663043517
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",40,13,.,0.6990630050895995,0.5715467354180948,-0.35801440477371216,-0.5594090223312378,0.20139461755752563,1.2231073362324865,0.08746457109024913
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",41,887, But,0.04912210741785628,0.017921515384253774,-3.013446092605591,-4.021753311157227,1.0083072185516357,2.740957244107606,0.43790226108019153
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",42,287, in,0.042274544217222106,0.03728747550926345,-3.1635701656341553,-3.289097785949707,0.12552762031555176,1.1337464829636885,0.054515952829490656
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",43,1948, particular,0.02034620272276922,0.006676795470875328,-3.8948609828948975,-5.009117126464844,1.1142561435699463,3.0473005817717276,0.48391529457922516
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",44,11,",",0.8748593396359147,0.7428127343038002,-0.1336921602487564,-0.29731130599975586,0.16361914575099945,1.177765672603708,0.07105889213338294
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",45,484, they,0.08347590829083876,0.13340649381774547,-2.4831972122192383,-2.0143544673919678,-0.4688427448272705,0.6257259740660013,-0.20361581695885791
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",46,460, can,0.31436768971000706,0.21163731644329078,-1.1571919918060303,-1.5528812408447266,0.3956892490386963,1.4854076539675052,0.17184565740594737
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",47,307, be,0.5820910171672409,0.8126632200519227,-0.5411284565925598,-0.20743849873542786,-0.33368995785713196,0.7162758234955556,-0.14491970736388105
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",48,29563, modeled,0.4783881623553567,0.21215835813309902,-0.737332820892334,-1.5504223108291626,0.8130894899368286,2.2548636149193637,0.35312027877309426
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",49,287, in,0.5906236416469017,0.33119753079982733,-0.5265762805938721,-1.1050403118133545,0.5784640312194824,1.783297237212403,0.2512237367381316
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",50,884, such,0.06753861820209117,0.05072288556278586,-2.6950557231903076,-2.9813780784606934,0.28632235527038574,1.3315216090868969,0.12434821893947097
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",51,257, a,0.9447145531600415,0.9403769335925835,-0.05687245726585388,-0.06147449091076851,0.004602033644914627,1.0046126392646475,0.0019986378175195314
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",52,835, way,0.9896615706636642,0.9693061439714131,-0.01039224211126566,-0.031174778938293457,0.020782536827027798,1.0209999975950337,0.009025741063929288
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",53,326, that,0.924127146628957,0.9215944568227523,-0.0789056122303009,-0.08165000379085541,0.0027443915605545044,1.0027481608504203,0.0011918741109306751
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",54,262, the,0.08438691136777132,0.05666417522724735,-2.4723429679870605,-2.8706130981445312,0.3982701301574707,1.4892462659051167,0.17296651983427938
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",55,1321, information,0.18503794859823025,0.04675980717882942,-1.6871943473815918,-3.0627312660217285,1.3755369186401367,3.9572008475263027,0.5973880934196136
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",56,318, is,0.22686939159178976,0.1932751383051505,-1.4833807945251465,-1.6436405181884766,0.16025972366333008,1.173815699118007,0.06959991365832424
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",57,407, not,0.08204475179273919,0.04737130347420153,-2.500490427017212,-3.049738645553589,0.549248218536377,1.731950480050034,0.23853547050553983
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",58,2391, simply,0.02979755932517528,0.017622160306824126,-3.513328790664673,-4.03859806060791,0.5252692699432373,1.6909140994272007,0.22812154544969754
1,"In machine learning, a surprising property of neural networks is"," that they can be modeled in a way that is intuitive. In fact, many neural networks have been used to model many kinds of information, from information about the environment to the information in the food chain. But in particular, they can be modeled in such a way that the information is not simply stored",59,8574, stored,0.04518441813548847,0.07859150989816514,-3.0970029830932617,-2.5434916019439697,-0.553511381149292,0.5749274723699307,-0.2403869385037851
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",0,326, that,0.6282396809245847,0.6681201065860429,-0.464833527803421,-0.4032873213291168,-0.0615462064743042,0.9403094963490338,-0.026729177853868503
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",1,340, it,0.29356214427927163,0.35311234525563717,-1.2256659269332886,-1.0409690141677856,-0.18469691276550293,0.8313562191283516,-0.08021285003862419
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",2,318, is,0.1577389546701922,0.1858621320113764,-1.8468137979507446,-1.6827501058578491,-0.1640636920928955,0.8486879654460068,-0.07125195615661868
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",3,257, a,0.07257002816472732,0.09971149813709382,-2.6232032775878906,-2.305474281311035,-0.31772899627685547,0.7277999982003123,-0.13798794982369716
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",4,845, very,0.07443964338903408,0.06189331207290794,-2.597766637802124,-2.7823431491851807,0.18457651138305664,1.2027089986935429,0.08016056038261424
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",5,1327, hard,0.06292321826624707,0.05102394274118617,-2.7658400535583496,-2.9754602909088135,0.20962023735046387,1.2332096440570806,0.09103691237655638
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",6,1517, thing,0.1543743066505417,0.08201328419088433,-1.8683750629425049,-2.5008740425109863,0.6324989795684814,1.882308557370273,0.27469081663602907
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",7,284, to,0.8299337019769653,0.9313295271069981,-0.18640945851802826,-0.07114211469888687,-0.11526734381914139,0.8911278745290079,-0.050059971364298
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",8,466, do,0.2033339614492839,0.2204302390646417,-1.5929055213928223,-1.5121740102767944,-0.08073151111602783,0.9224413234413619,-0.03506124979340192
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",9,287, in,0.05747020124771163,0.04291526785863016,-2.8564887046813965,-3.1485276222229004,0.2920389175415039,1.33915513325066,0.12683089038927392
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",10,262, the,0.1031022639085115,0.1003589827319416,-2.272033929824829,-2.299001693725586,0.026967763900756836,1.0273346849668374,0.011711951051368406
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",11,1103, real,0.25218758758629733,0.35662181105275953,-1.37758207321167,-1.0310794115066528,-0.3465026617050171,0.7071569370415991,-0.1504841939432781
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",12,995, world,0.9908828374421375,0.990773060713178,-0.00915897823870182,-0.009269771166145802,0.00011079292744398117,1.000110799065207,4.811675702282837e-05
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",13,13,.,0.6825782287662941,0.6435935057471247,-0.381878137588501,-0.44068795442581177,0.05880981683731079,1.0605735183326834,0.025540778934185025
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",14,1649, When,0.015015184717095379,0.0207809565585039,-4.19869327545166,-3.87371826171875,-0.32497501373291016,0.7225454071290537,-0.14113485522063635
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",15,257, a,0.0663200170109086,0.04475180896951192,-2.713263511657715,-3.106623411178589,0.393359899520874,1.4819516470516414,0.17083403376393316
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",16,4701, teacher,0.014353362033019058,0.008825208324895487,-4.243771076202393,-4.730143070220947,0.4863719940185547,1.6264048965879838,0.2112286731545397
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",17,4952, tells,0.05842578241744611,0.07311127201725034,-2.8399980068206787,-2.6157727241516113,-0.22422528266906738,0.7991350828044785,-0.0973798029663728
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",18,345, you,0.7301997073364503,0.5757833096250634,-0.31443721055984497,-0.5520238876342773,0.23758667707443237,1.2681849145852095,0.1031825828271558
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",19,326, that,0.24668355815239493,0.22479761199409184,-1.399648904800415,-1.492554783821106,0.09290587902069092,1.0973584459557262,0.040348510595057153
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",20,345, you,0.46867659920454685,0.4032800322489857,-0.7578423023223877,-0.9081240892410278,0.15028178691864014,1.1621616785509112,0.0652665507893257
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",21,815, should,0.11283685253812858,0.12563280887666203,-2.181812286376953,-2.0743918418884277,-0.10742044448852539,0.8981479722299637,-0.04665210628496115
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",22,307, be,0.09333115134927444,0.08997515326065487,-2.3716013431549072,-2.40822172164917,0.036620378494262695,1.0372991650138939,0.015904028305266802
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",23,1804, doing,0.057070187136190505,0.0679581450396572,-2.863473415374756,-2.6888632774353027,-0.17461013793945312,0.8397843570169109,-0.07583221939147013
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",24,1223, something,0.39819592669630655,0.5243849273457144,-0.920811116695404,-0.6455292701721191,-0.2752818465232849,0.7593580706292603,-0.1195533869132005
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",25,284, to,0.03789481011620345,0.020512288205424608,-3.2729411125183105,-3.8867311477661133,0.6137900352478027,1.8474199336855026,0.26656562535532313
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",26,2987, improve,0.13698219703791278,0.231196409568592,-1.9879043102264404,-1.4644876718521118,-0.5234166383743286,0.5924927523464526,-0.22731695778232075
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",27,3511, yourself,0.09328701405816908,0.02050548663306869,-2.3720743656158447,-3.8870627880096436,1.5149884223937988,4.549368455744299,0.6579511119929397
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",28,11,",",0.6211973985762334,0.6831675383651632,-0.4761063754558563,-0.3810151517391205,-0.09509122371673584,0.9092899818729298,-0.041297593737606
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",29,345, you,0.4325332219447307,0.40137540058240023,-0.8380961418151855,-0.9128581285476685,0.07476198673248291,1.077627630684691,0.03246871829404145
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",30,481, will,0.07479682002131009,0.02827098795294452,-2.592979907989502,-3.5659191608428955,0.9729392528533936,2.645709451180313,0.4225421487413014
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",31,2192, probably,0.06781472637399415,0.071281307768798,-2.6909759044647217,-2.6411211490631104,-0.04985475540161133,0.9513675954705018,-0.021651645167556136
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",32,307, be,0.1109046428464848,0.04799531630824697,-2.199084520339966,-3.036651849746704,0.8375673294067383,2.310738867397113,0.36375086938378964
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",33,6655, surprised,0.0773193435078255,0.00935744777934124,-2.5598111152648926,-4.6715826988220215,2.111771583557129,8.262866684495538,0.9171307457789529
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",34,290, and,0.06146780170563164,0.07705935926820331,-2.7892417907714844,-2.5631792545318604,-0.22606253623962402,0.7976682169351341,-0.0981777120539226
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",35,765, want,0.01211507413140337,0.02203096257943325,-4.413304805755615,-3.8153064250946045,-0.5979983806610107,0.5499112482136054,-0.2597073969081572
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",36,284, to,0.9369083522910654,0.9442451692729438,-0.0651698112487793,-0.05736943334341049,-0.007800377905368805,0.9922299660928869,-0.0033876610810617174
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",37,466, do,0.11528896002837112,0.1524645551224846,-2.160313606262207,-1.8808231353759766,-0.27949047088623047,0.7561689334006324,-0.12138116925043134
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",38,340, it,0.37240245033595337,0.42683296437615076,-0.9877801537513733,-0.8513625264167786,-0.13641762733459473,0.8724781856533697,-0.059245422785748694
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",39,13,.,0.41671681476971817,0.27408777579583693,-0.8753483891487122,-1.2943068742752075,0.41895848512649536,1.5203772352114053,0.18195135823698252
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",40,887, But,0.17116036383668223,0.16283184270660495,-1.7651543617248535,-1.8150372505187988,0.04988288879394531,1.0511479879588652,0.021663863344604004
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",41,618, when,0.19203082044118797,0.15875342288101438,-1.6500993967056274,-1.8404030799865723,0.19030368328094482,1.2096168823088305,0.08264783953477846
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",42,345, you,0.487790260972351,0.3646872460903491,-0.717869758605957,-1.0087151527404785,0.2908453941345215,1.337557773686179,0.12631254975959907
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",43,423, have,0.03922833839932255,0.03694367496017628,-3.238355875015259,-3.298360824584961,0.06000494956970215,1.0618418021923657,0.026059818485004545
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",44,262, the,0.04451296801541922,0.02977882409588766,-3.1119747161865234,-3.5139577388763428,0.40198302268981934,1.4947859550158091,0.1745790085729782
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",45,2863, chance,0.09956300333579436,0.06760220453107028,-2.306964635848999,-2.6941146850585938,0.3871500492095947,1.4727774637886955,0.16813713004029937
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",46,284, to,0.6325477185608,0.7768505655948987,-0.4579996168613434,-0.2525072693824768,-0.20549234747886658,0.8142463255805265,-0.08924419258341734
